index_gemini,doi_gemini,title_gemini,widgets_in_paper_gemini,scented_widgets_gemini,scented_widgets_gemini_corrected,answer_gemini
10959,https://doi.org/10.1109/VISUAL.1997.663928, Vis-10.1109-VISUAL.1997.663928-p487-C-0,FALSE,FALSE,Unknown," No, I don't know."
10960,https://doi.org/10.1109/VISUAL.1997.663900, Vis-10.1109-VISUAL.1997.663900-p329-C-0,FALSE,FALSE,FALSE," no, no"
10961,https://doi.org/10.1109/VISUAL.1997.663866, Vis-10.1109-VISUAL.1997.663866-p111-C-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
10962,https://doi.org/10.1109/VISUAL.1997.663923, Vis-10.1109-VISUAL.1997.663923-p467-C-0,FALSE,FALSE,Unknown," No, I don't know."
10963,https://doi.org/10.1109/VISUAL.1997.663905, Vis-10.1109-VISUAL.1997.663905-p371-C-0,TRUE,TRUE,TRUE," Yes, there are scented widgets."
10964,https://doi.org/10.1109/VISUAL.1997.663887, Vis-10.1109-VISUAL.1997.663887-p229-C-0,FALSE,FALSE,Unknown," No, I don't know."
10965,https://doi.org/10.1109/VISUAL.1997.663869, Vis-10.1109-VISUAL.1997.663869-p135-C-0,FALSE,FALSE,FALSE," no, no"
10966,https://doi.org/10.1109/VISUAL.1997.663888, Vis-10.1109-VISUAL.1997.663888-p235-C-0,TRUE,FALSE,Unknown," Yes, there are some sliders and buttons. I don't know if they are scented."
10967,https://doi.org/10.1109/VISUAL.1997.663878, Vis-10.1109-VISUAL.1997.663878-p183-C-0,FALSE,FALSE,FALSE," no, no"
10968,https://doi.org/10.1109/VISUAL.1997.663862, Vis-10.1109-VISUAL.1997.663862-p89-C-0,TRUE,Unknown,Unknown," Yes, there are user interface widgets such as buttons and a list. I don't know if they are scented (or enhanced, sophisticated) in the visual analytics sense."
10969,https://doi.org/10.1109/VISUAL.1997.663903, Vis-10.1109-VISUAL.1997.663903-p355-C-0,FALSE,FALSE,Unknown," No, I don't know."
10970,https://doi.org/10.1109/INFVIS.1997.636792, InfoVis-10.1109-INFVIS.1997.636792-p92-C-0,TRUE,FALSE,FALSE," Yes, there are some scented visual analytics widgets such as sliders and a list."
10971,https://doi.org/10.1109/INFVIS.1997.636786, InfoVis-10.1109-INFVIS.1997.636786-p51-C-0,FALSE,FALSE,Unknown," No, I don't know."
10972,https://doi.org/10.1109/VISUAL.1997.663893, Vis-10.1109-VISUAL.1997.663893-p277-C-0,FALSE,FALSE,FALSE," no, no"
10973,https://doi.org/10.1109/VISUAL.1997.663860, Vis-10.1109-VISUAL.1997.663860-p81-C-0,FALSE,FALSE,Unknown," No, I don't know."
10974,https://doi.org/10.1109/VISUAL.1997.663897, Vis-10.1109-VISUAL.1997.663897-p309-C-0,FALSE,FALSE,FALSE," no, no"
10975,https://doi.org/10.1109/VISUAL.1997.663918, Vis-10.1109-VISUAL.1997.663918-p447-C-0,TRUE,TRUE,TRUE," Yes, there are. Yes, they are."
10976,https://doi.org/10.1109/INFVIS.1997.636782, InfoVis-10.1109-INFVIS.1997.636782-p30-C-0,TRUE,Unknown,Unknown," Yes, there are some buttons and list boxes. I don't know if they are scented."
10977,https://doi.org/10.1109/VISUAL.1990.146383, Vis-10.1109-VISUAL.1990.146383-p202-C-0,FALSE,FALSE,Unknown," No, I don't know."
10978,https://doi.org/10.1109/VISUAL.1990.146388, Vis-10.1109-VISUAL.1990.146388-p247-C-0,FALSE,FALSE,FALSE," no, no"
10979,https://doi.org/10.1109/VISUAL.1990.146392, Vis-10.1109-VISUAL.1990.146392-p281-C-0,FALSE,FALSE,Unknown," No, I don't know."
10980,https://doi.org/10.1109/VISUAL.1990.146371, Vis-10.1109-VISUAL.1990.146371-p107-C-0,FALSE,FALSE,FALSE," no, no"
10981,https://doi.org/10.1109/VISUAL.1990.146394, Vis-10.1109-VISUAL.1990.146394-p298-C-0,FALSE,FALSE,Unknown," No, I don't know."
10982,https://doi.org/10.1109/VISUAL.1990.146390, Vis-10.1109-VISUAL.1990.146390-p263-C-0,FALSE,FALSE,Unknown," No, I don't know."
10983,https://doi.org/10.1109/VISUAL.1990.146360, Vis-10.1109-VISUAL.1990.146360-p14-C-0,FALSE,FALSE,FALSE," no, no"
10984,https://doi.org/10.1109/VISUAL.1990.146383, Vis-10.1109-VISUAL.1990.146383-p202-C-0,FALSE,FALSE,Unknown," no, I don't know"
10985,https://doi.org/10.1109/VISUAL.1990.146392, Vis-10.1109-VISUAL.1990.146392-p281-C-0,FALSE,FALSE,FALSE," no, no"
10986,https://doi.org/10.1109/VISUAL.1990.146371, Vis-10.1109-VISUAL.1990.146371-p107-C-0,FALSE,FALSE,Unknown," no, I don't know"
10987,https://doi.org/10.1109/VISUAL.1990.146359, Vis-10.1109-VISUAL.1990.146359-p6-C-2,FALSE,FALSE,Unknown," no, I don't know"
10988,https://doi.org/10.1109/VISUAL.1990.146390, Vis-10.1109-VISUAL.1990.146390-p263-C-0,FALSE,FALSE,FALSE," no, no"
10989,https://doi.org/10.1109/VISUAL.1990.146415, Vis-10.1109-VISUAL.1990.146415-p430-C-0,FALSE,FALSE,Unknown," No, I don't know."
10990,https://doi.org/10.1109/VISUAL.1990.146359, Vis-10.1109-VISUAL.1990.146359-p6-C-2,FALSE,FALSE,Unknown," No, I don't know."
10991,https://doi.org/10.1109/VISUAL.1990.146390, Vis-10.1109-VISUAL.1990.146390-p263-C-0,TRUE,Unknown,Unknown," Yes, the image shows a viewport and a sampling grid. I don't know if they are scented."
10992,https://doi.org/10.1109/VISUAL.1990.146395, Vis-10.1109-VISUAL.1990.146395-p307-C-0,FALSE,FALSE,Unknown," No, I don't know."
10993,https://doi.org/10.1109/VISUAL.1990.146397, Vis-10.1109-VISUAL.1990.146397-p323-C-0,TRUE,FALSE,Unknown," Yes, there are some. I don't know."
10994,https://doi.org/10.1109/VISUAL.1990.146397, Vis-10.1109-VISUAL.1990.146397-p323-C-0,TRUE,Unknown,Unknown," Yes, there are sliders and a colormap editor. I don't know if they are scented."
10995,https://doi.org/10.1109/VISUAL.1990.146397, Vis-10.1109-VISUAL.1990.146397-p323-C-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
10996,https://doi.org/10.1109/VISUAL.1990.146399, Vis-10.1109-VISUAL.1990.146399-p338-C-0,FALSE,FALSE,Unknown," No, I don't know."
10997,https://doi.org/10.1109/VISUAL.1990.146401, Vis-10.1109-VISUAL.1990.146401-p353-C-0,FALSE,FALSE,Unknown," No, I don't know."
10998,https://doi.org/10.1109/VISUAL.1990.146401, Vis-10.1109-VISUAL.1990.146401-p353-C-0,FALSE,FALSE,FALSE," no, no"
10999,https://doi.org/10.1109/VISUAL.1990.146412, Vis-10.1109-VISUAL.1990.146412-p422-C-0,TRUE,FALSE,Unknown," Yes, there are some. I don't know."
11000,https://doi.org/10.1109/VISUAL.1990.146413, Vis-10.1109-VISUAL.1990.146413-p424-C-0,FALSE,FALSE,FALSE," no, no"
11001,https://doi.org/10.1109/VISUAL.1990.146413, Vis-10.1109-VISUAL.1990.146413-p424-C-0,FALSE,FALSE,FALSE, No.
11002,https://doi.org/10.1109/VISUAL.1990.146413, Vis-10.1109-VISUAL.1990.146413-p424-C-0,FALSE,FALSE,Unknown," No, I don't know."
11003,https://doi.org/10.1109/VISUAL.1990.146416, Vis-10.1109-VISUAL.1990.146416-p435-C-0,FALSE,FALSE,Unknown," No, I don't know."
11004,https://doi.org/10.1109/VISUAL.1990.146418, Vis-10.1109-VISUAL.1990.146418-p443-C-0,FALSE,FALSE,FALSE, No.
11005,https://doi.org/10.1109/VISUAL.1990.146418, Vis-10.1109-VISUAL.1990.146418-p443-C-0,TRUE,TRUE,TRUE," Yes, there are some. Yes, they are."
11006,https://doi.org/10.1109/VISUAL.1996.567610, Vis-10.1109-VISUAL.1996.567610-p81-C-0,FALSE,FALSE,FALSE," no, no"
11007,https://doi.org/10.1109/VISUAL.1996.568108, Vis-10.1109-VISUAL.1996.568108-p197-C-0,FALSE,FALSE,Unknown," No, I don't know."
11008,https://doi.org/10.1109/VISUAL.1996.568109, Vis-10.1109-VISUAL.1996.568109-p205-C-0,TRUE,FALSE,Unknown," Yes, there are some. I don't know."
11009,https://doi.org/10.1109/VISUAL.1996.568109, Vis-10.1109-VISUAL.1996.568109-p205-C-0,TRUE,Unknown,Unknown," Yes, there is a button. I don't know if it is scented."
11010,https://doi.org/10.1109/INFVIS.1996.559212, InfoVis-10.1109-INFVIS.1996.559212-p21-C-0,FALSE,FALSE,Unknown," no, I don't know"
11011,https://doi.org/10.1109/VISUAL.1996.567812, Vis-10.1109-VISUAL.1996.567812-p165-C-0,FALSE,FALSE,FALSE, No.
11012,https://doi.org/10.1109/VISUAL.1996.568145, Vis-10.1109-VISUAL.1996.568145-p413-C-0,FALSE,FALSE,Unknown," No, I don't know."
11013,https://doi.org/10.1109/VISUAL.1996.568113, Vis-10.1109-VISUAL.1996.568113-p227-C-0,TRUE,Unknown,Unknown," Yes, there are some buttons and a list. I don't know if they are scented."
11014,https://doi.org/10.1109/VISUAL.1996.568150, Vis-10.1109-VISUAL.1996.568150-p433-C-0,TRUE,Unknown,Unknown," Yes, there are some sliders. I don't know if they are scented."
11015,https://doi.org/10.1109/VISUAL.1996.567608, Vis-10.1109-VISUAL.1996.567608-p65-C-0,TRUE,FALSE,FALSE," Yes, there are some scented (enhanced, sophisticated) user interface widgets such as a slider and a list."
11016,https://doi.org/10.1109/VISUAL.1996.568132, Vis-10.1109-VISUAL.1996.568132-p359-C-0,TRUE,FALSE,FALSE," Yes, there are several scented widgets such as a color palette, a slider and a set of radio buttons."
11017,https://doi.org/10.1109/INFVIS.1996.559228, InfoVis-10.1109-INFVIS.1996.559228-p100-C-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
11018,https://doi.org/10.1109/VISUAL.1996.568146, Vis-10.1109-VISUAL.1996.568146-p417-C-0,FALSE,FALSE,Unknown," No, I don't know."
11019,https://doi.org/10.1109/INFVIS.1996.559228, InfoVis-10.1109-INFVIS.1996.559228-p100-C-0,FALSE,FALSE,FALSE," no, no"
11020,https://doi.org/10.1109/VISUAL.1996.568132, Vis-10.1109-VISUAL.1996.568132-p359-C-0,TRUE,Unknown,Unknown," Yes, there are sliders, buttons and lists. I don't know if they are scented."
11021,https://doi.org/10.1109/VISUAL.1996.568126, Vis-10.1109-VISUAL.1996.568126-p327-C-0,FALSE,FALSE,FALSE," No, no."
11022,https://doi.org/10.1109/VISUAL.1996.567610, Vis-10.1109-VISUAL.1996.567610-p81-C-0,TRUE,FALSE,FALSE," Yes, there are user interface widgets such as sliders, buttons, lists etc. However, these widgets are not scented (or enhanced, sophisticated) in the visual analytics sense."
11023,https://doi.org/10.1109/INFVIS.1996.559212, InfoVis-10.1109-INFVIS.1996.559212-p21-C-0,FALSE,FALSE,Unknown," No, I don't know."
11024,https://doi.org/10.1109/VISUAL.1996.568109, Vis-10.1109-VISUAL.1996.568109-p205-C-0,FALSE,FALSE,Unknown," No, I don't know."
11025,https://doi.org/10.1109/VISUAL.1996.567780, Vis-10.1109-VISUAL.1996.567780-p115-C-0,TRUE,Unknown,Unknown," Yes, there is a slider. I don't know if it is scented."
11026,https://doi.org/10.1109/VISUAL.1996.567610, Vis-10.1109-VISUAL.1996.567610-p81-C-0,TRUE,FALSE,Unknown," Yes, there are user interface widgets such as sliders, buttons, lists etc. However, it is not possible to tell whether these widgets are scented (or enhanced, sophisticated) in the visual analytics sense."
11027,https://doi.org/10.1109/VISUAL.1996.567780, Vis-10.1109-VISUAL.1996.567780-p115-C-0,TRUE,Unknown,Unknown," Yes, there are.
I don't know."
11028,https://doi.org/10.1109/VISUAL.1996.568120, Vis-10.1109-VISUAL.1996.568120-p279-C-0,TRUE,Unknown,Unknown," Yes, there are some buttons and a slider. I don't know if they are scented."
11029,https://doi.org/10.1109/VISUAL.1996.568145, Vis-10.1109-VISUAL.1996.568145-p413-C-0,TRUE,FALSE,Unknown," Yes, there are some. I don't know."
11030,https://doi.org/10.1109/VISUAL.1996.568113, Vis-10.1109-VISUAL.1996.568113-p227-C-0,TRUE,Unknown,Unknown," Yes, there are sliders, buttons and lists. I don't know if they are scented."
11031,https://doi.org/10.1109/VISUAL.1996.568130, Vis-10.1109-VISUAL.1996.568130-p355-C-0,TRUE,Unknown,Unknown," Yes, there is a slider widget. I don't know if it is scented."
11032,https://doi.org/10.1109/INFVIS.1996.559214, InfoVis-10.1109-INFVIS.1996.559214-p38-C-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
11033,https://doi.org/10.1109/INFVIS.1996.559215, InfoVis-10.1109-INFVIS.1996.559215-p46-C-0,TRUE,FALSE,Unknown," Yes, there are some sliders and buttons. I don't know if they are scented."
11034,https://doi.org/10.1109/VISUAL.1996.568132, Vis-10.1109-VISUAL.1996.568132-p359-C-0,TRUE,FALSE,Unknown," Yes, there are some. I don't know."
11035,https://doi.org/10.1109/INFVIS.1996.559228, InfoVis-10.1109-INFVIS.1996.559228-p100-C-0,FALSE,FALSE,Unknown," no, I don't know"
11036,https://doi.org/10.1109/VISUAL.1996.568104, Vis-10.1109-VISUAL.1996.568104-p181-C-0,FALSE,FALSE,Unknown," No, I don't know."
11037,https://doi.org/10.1109/VISUAL.1996.568132, Vis-10.1109-VISUAL.1996.568132-p359-C-0,FALSE,FALSE,FALSE," no, no"
11038,https://doi.org/10.1109/VISUAL.1996.567602, Vis-10.1109-VISUAL.1996.567602-p43-C-0,TRUE,Unknown,Unknown," Yes, there are some sliders. I don't know if they are scented."
11039,https://doi.org/10.1109/VISUAL.1996.567608, Vis-10.1109-VISUAL.1996.567608-p65-C-0,FALSE,FALSE,FALSE, No.
11040,https://doi.org/10.1109/VISUAL.1996.567610, Vis-10.1109-VISUAL.1996.567610-p81-C-0,TRUE,Unknown,Unknown," Yes, there are such widgets. I don't know if they are scented."
11041,https://doi.org/10.1109/VISUAL.1996.568109, Vis-10.1109-VISUAL.1996.568109-p205-C-0,TRUE,Unknown,Unknown," Yes, there are sliders, buttons and lists. I don't know if they are scented."
11042,https://doi.org/10.1109/VISUAL.1996.568113, Vis-10.1109-VISUAL.1996.568113-p227-C-0,FALSE,FALSE,FALSE," no, no"
11043,https://doi.org/10.1109/VISUAL.1996.568150, Vis-10.1109-VISUAL.1996.568150-p433-C-0,TRUE,TRUE,TRUE," Yes, there are. Yes, they are."
11044,https://doi.org/10.1109/VISUAL.1996.567608, Vis-10.1109-VISUAL.1996.567608-p65-C-0,FALSE,FALSE,FALSE," no, no"
11045,https://doi.org/10.1109/VISUAL.1996.568146, Vis-10.1109-VISUAL.1996.568146-p417-C-0,TRUE,FALSE,Unknown," Yes, there are some. I don't know."
11046,https://doi.org/10.1109/INFVIS.1996.559214, InfoVis-10.1109-INFVIS.1996.559214-p38-C-0,FALSE,FALSE,Unknown," no, I don't know"
11047,https://doi.org/10.1109/VISUAL.1996.568113, Vis-10.1109-VISUAL.1996.568113-p227-C-0,TRUE,FALSE,Unknown," Yes, there are some sliders and buttons. I don't know if they are scented."
11048,https://doi.org/10.1109/VISUAL.1996.567745, Vis-10.1109-VISUAL.1996.567745-p87-C-0,TRUE,TRUE,TRUE," Yes, there are. Yes, they are."
11049,https://doi.org/10.1109/VISUAL.1996.568120, Vis-10.1109-VISUAL.1996.568120-p279-C-0,TRUE,Unknown,Unknown," Yes, there are two sliders. I don't know if they are scented."
11050,https://doi.org/10.1109/VISUAL.1996.567800, Vis-10.1109-VISUAL.1996.567800-p141-C-0,TRUE,FALSE,FALSE," Yes, there are user interface widgets such as sliders, buttons, lists etc. However, these widgets are not scented (or enhanced, sophisticated) in the visual analytics sense."
11051,https://doi.org/10.1109/VISUAL.1996.568109, Vis-10.1109-VISUAL.1996.568109-p205-C-0,FALSE,FALSE,FALSE," no, no"
11052,https://doi.org/10.1109/VISUAL.1996.568145, Vis-10.1109-VISUAL.1996.568145-p413-C-0,TRUE,Unknown,Unknown," Yes, there is a slider widget. I don't know if it is scented."
11053,https://doi.org/10.1109/VISUAL.1996.567812, Vis-10.1109-VISUAL.1996.567812-p165-C-0,FALSE,FALSE,FALSE," no, no"
11054,https://doi.org/10.1109/VISUAL.1996.568123, Vis-10.1109-VISUAL.1996.568123-p303-C-0,TRUE,FALSE,FALSE," Yes, there are some buttons and arrows in the image. They are not scented."
11055,https://doi.org/10.1109/VISUAL.1996.568132, Vis-10.1109-VISUAL.1996.568132-p359-C-0,FALSE,FALSE,Unknown," No, I don't know."
11056,https://doi.org/10.1109/VISUAL.1996.568111, Vis-10.1109-VISUAL.1996.568111-p219-C-0,FALSE,FALSE,Unknown," No, I don't know."
11057,https://doi.org/10.1109/VISUAL.1996.567784, Vis-10.1109-VISUAL.1996.567784-p121-C-0,TRUE,FALSE,Unknown," Yes, there are some sliders and buttons. I don't know if they are scented."
11058,https://doi.org/10.1109/VISUAL.1996.567777, Vis-10.1109-VISUAL.1996.567777-p107-C-0,FALSE,FALSE,Unknown," No, I don't know."
11059,https://doi.org/10.1109/VISUAL.1996.568134, Vis-10.1109-VISUAL.1996.568134-p367-C-0,FALSE,FALSE,Unknown," No, I don't know."
11060,https://doi.org/10.1109/VISUAL.1996.567774, Vis-10.1109-VISUAL.1996.567774-p101-C-0,FALSE,FALSE,FALSE," no, no"
11061,https://doi.org/10.1109/VISUAL.1996.568137, Vis-10.1109-VISUAL.1996.568137-p381-C-0,FALSE,FALSE,FALSE," no, no"
11062,https://doi.org/10.1109/VISUAL.1996.568133, Vis-10.1109-VISUAL.1996.568133-p363-C-0,FALSE,FALSE,Unknown," No, I don't know."
11063,https://doi.org/10.1109/VISUAL.1996.568127, Vis-10.1109-VISUAL.1996.568127-p335-C-0,FALSE,FALSE,FALSE," No, no."
11064,https://doi.org/10.1109/VISUAL.1996.568128, Vis-10.1109-VISUAL.1996.568128-p345-C-0,FALSE,FALSE,FALSE," no, no"
11065,https://doi.org/10.1109/VISUAL.1996.567595, Vis-10.1109-VISUAL.1996.567595-p21-C-0,FALSE,FALSE,Unknown," No, I don't know."
11066,https://doi.org/10.1109/VISUAL.1996.568127, Vis-10.1109-VISUAL.1996.568127-p335-C-0,TRUE,Unknown,Unknown," Yes, there are some sliders. I don't know if they are scented."
11067,https://doi.org/10.1109/VISUAL.1996.568133, Vis-10.1109-VISUAL.1996.568133-p363-C-0,FALSE,FALSE,FALSE," no, no"
11068,https://doi.org/10.1109/VISUAL.1996.568137, Vis-10.1109-VISUAL.1996.568137-p381-C-0,FALSE,FALSE,Unknown," No, I don't know."
11069,https://doi.org/10.1109/VISUAL.1996.568144, Vis-10.1109-VISUAL.1996.568144-p409-C-0,FALSE,FALSE,Unknown," No, I don't know."
11070,https://doi.org/10.1109/VISUAL.1996.568149, Vis-10.1109-VISUAL.1996.568149-p429-C-0,TRUE,Unknown,Unknown," Yes, there are sliders. I don't know."
11071,https://doi.org/10.1109/INFVIS.1996.559226, InfoVis-10.1109-INFVIS.1996.559226-p85-C-0,FALSE,FALSE,Unknown," No, I don't know."
11072,https://doi.org/10.1109/VISUAL.1996.567777, Vis-10.1109-VISUAL.1996.567777-p107-C-0,FALSE,FALSE,FALSE," no, no"
11073,https://doi.org/10.1109/VISUAL.1996.568125, Vis-10.1109-VISUAL.1996.568125-p319-C-0,TRUE,TRUE,TRUE," Yes, there are scented widgets."
11074,https://doi.org/10.1109/VISUAL.1996.568115, Vis-10.1109-VISUAL.1996.568115-p241-C-0,FALSE,FALSE,FALSE," no, no"
11075,https://doi.org/10.1109/VISUAL.1996.568111, Vis-10.1109-VISUAL.1996.568111-p219-C-0,FALSE,FALSE,FALSE," no, no"
11076,https://doi.org/10.1109/VISUAL.1996.568138, Vis-10.1109-VISUAL.1996.568138-p385-C-0,FALSE,FALSE,FALSE," no, no"
11077,https://doi.org/10.1109/VISUAL.1996.567777, Vis-10.1109-VISUAL.1996.567777-p107-C-0,FALSE,FALSE,FALSE, No.
11078,https://doi.org/10.1109/VISUAL.1996.567787, Vis-10.1109-VISUAL.1996.567787-p127-C-0,TRUE,Unknown,Unknown," Yes, there are some buttons and a slider. I don't know if they are scented."
11079,https://doi.org/10.1109/VISUAL.1996.567774, Vis-10.1109-VISUAL.1996.567774-p101-C-0,TRUE,Unknown,Unknown," Yes, there are some buttons and a slider. I don't know if they are scented."
11080,https://doi.org/10.1109/VISUAL.1996.568118, Vis-10.1109-VISUAL.1996.568118-p263-C-0,FALSE,FALSE,Unknown," No, I don't know."
11081,https://doi.org/10.1109/VISUAL.1996.568128, Vis-10.1109-VISUAL.1996.568128-p345-C-0,TRUE,Unknown,Unknown," Yes, there are some buttons and a slider. I don't know if they are scented."
11082,https://doi.org/10.1109/VISUAL.1996.567595, Vis-10.1109-VISUAL.1996.567595-p21-C-0,TRUE,Unknown,Unknown," Yes, there are some buttons and sliders. I don't know if they are scented."
11083,https://doi.org/10.1109/VISUAL.1996.568118, Vis-10.1109-VISUAL.1996.568118-p263-C-0,TRUE,FALSE,Unknown," Yes, there are some sliders and buttons. I don't know if they are scented."
11084,https://doi.org/10.1109/VISUAL.1996.568134, Vis-10.1109-VISUAL.1996.568134-p367-C-0,TRUE,Unknown,Unknown," Yes, there are some buttons and a list. I don't know if they are scented."
11085,https://doi.org/10.1109/VISUAL.1996.567784, Vis-10.1109-VISUAL.1996.567784-p121-C-0,FALSE,FALSE,Unknown," No, I don't know."
11086,https://doi.org/10.1109/VISUAL.1996.568115, Vis-10.1109-VISUAL.1996.568115-p241-C-0,FALSE,FALSE,Unknown," No, I don't know."
11087,https://doi.org/10.1109/VISUAL.1996.568138, Vis-10.1109-VISUAL.1996.568138-p385-C-0,TRUE,Unknown,Unknown," Yes, there is a table.
I don't know."
11088,https://doi.org/10.1109/VISUAL.1996.568118, Vis-10.1109-VISUAL.1996.568118-p263-C-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
11089,https://doi.org/10.1109/VISUAL.1996.568149, Vis-10.1109-VISUAL.1996.568149-p429-C-0,FALSE,FALSE,Unknown," No, I don't know."
11090,https://doi.org/10.1109/VISUAL.1996.567787, Vis-10.1109-VISUAL.1996.567787-p127-C-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
11091,https://doi.org/10.1109/VISUAL.1996.567774, Vis-10.1109-VISUAL.1996.567774-p101-C-0,TRUE,FALSE,Unknown," Yes, there are some sliders and buttons. I don't know if they are scented."
11092,https://doi.org/10.1109/VISUAL.1996.567595, Vis-10.1109-VISUAL.1996.567595-p21-C-0,FALSE,FALSE,FALSE," no, no"
11093,https://doi.org/10.1109/VISUAL.1996.568133, Vis-10.1109-VISUAL.1996.568133-p363-C-0,TRUE,FALSE,FALSE," Yes, there are user interface widgets such as sliders, buttons, lists etc. However, they are not scented (or enhanced, sophisticated) in the visual analytics sense."
11094,https://doi.org/10.1109/VISUAL.1996.568128, Vis-10.1109-VISUAL.1996.568128-p345-C-0,TRUE,Unknown,Unknown," Yes, there are some buttons on the keyboard that the user is touching. I don't know if they are scented."
11095,https://doi.org/10.1109/VISUAL.1996.568134, Vis-10.1109-VISUAL.1996.568134-p367-C-0,TRUE,FALSE,Unknown," Yes, there are sliders and buttons. I don't know if they are scented."
11096,https://doi.org/10.1109/VISUAL.1996.568118, Vis-10.1109-VISUAL.1996.568118-p263-C-0,TRUE,Unknown,Unknown," Yes, there are some sliders and a list. I don't know if they are scented."
11097,https://doi.org/10.1109/VISUAL.1996.568138, Vis-10.1109-VISUAL.1996.568138-p385-C-0,TRUE,Unknown,Unknown," Yes, there is a table. I don't know."
11098,https://doi.org/10.1109/VISUAL.1996.568121, Vis-10.1109-VISUAL.1996.568121-p287-C-0,TRUE,Unknown,Unknown," Yes, there are some checkboxes. I don't know."
11099,https://doi.org/10.1109/VISUAL.1996.567784, Vis-10.1109-VISUAL.1996.567784-p121-C-0,FALSE,FALSE,FALSE, No.
11100,https://doi.org/10.1109/VISUAL.1996.568125, Vis-10.1109-VISUAL.1996.568125-p319-C-0,TRUE,Unknown,Unknown," Yes, there are some basic widgets. I don't know if they are scented."
11101,https://doi.org/10.1109/VISUAL.1996.568134, Vis-10.1109-VISUAL.1996.568134-p367-C-0,FALSE,FALSE,FALSE," no, no"
11102,https://doi.org/10.1109/VISUAL.1996.567787, Vis-10.1109-VISUAL.1996.567787-p127-C-0,FALSE,FALSE,Unknown," No, I don't know."
11103,https://doi.org/10.1109/VISUAL.1996.568128, Vis-10.1109-VISUAL.1996.568128-p345-C-0,TRUE,Unknown,Unknown," Yes, there are some buttons on the table surface. I don't know if they are scented."
11104,https://doi.org/10.1109/VISUAL.1996.567595, Vis-10.1109-VISUAL.1996.567595-p21-C-0,TRUE,Unknown,Unknown," Yes, there are some buttons and a slider. I don't know if they are scented."
11105,https://doi.org/10.1109/VISUAL.1996.567787, Vis-10.1109-VISUAL.1996.567787-p127-C-0,FALSE,FALSE,FALSE," no, no"
11106,https://doi.org/10.1109/VISUAL.1996.568121, Vis-10.1109-VISUAL.1996.568121-p287-C-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
11107,https://doi.org/10.1109/VISUAL.1996.568115, Vis-10.1109-VISUAL.1996.568115-p241-C-0,TRUE,Unknown,Unknown," Yes, there are some buttons and a slider. I don't know if they are scented."
11108,https://doi.org/10.1109/VISUAL.1997.663892, Vis-10.1109-VISUAL.1997.663892-p269-C-0,TRUE,Unknown,Unknown," Yes, there are some buttons and a slider. I don't know if they are scented."
11109,https://doi.org/10.1109/VISUAL.1997.663909, Vis-10.1109-VISUAL.1997.663909-p403-C-0,FALSE,FALSE,FALSE," no, no"
11110,https://doi.org/10.1109/VISUAL.1997.663913, Vis-10.1109-VISUAL.1997.663913-p425-C-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
11111,https://doi.org/10.1109/VISUAL.1997.663908, Vis-10.1109-VISUAL.1997.663908-p395-C-0,FALSE,FALSE,Unknown," No, I don't know."
11112,https://doi.org/10.1109/INFVIS.1997.636761, InfoVis-10.1109-INFVIS.1997.636761-p17-C-0,TRUE,Unknown,Unknown," Yes, there are some buttons and a listbox. I don't know if they are scented."
11113,https://doi.org/10.1109/INFVIS.1997.636718, InfoVis-10.1109-INFVIS.1997.636718-p2-C-2,FALSE,FALSE,Unknown," No, I don't know."
11114,https://doi.org/10.1109/VISUAL.1997.663872, Vis-10.1109-VISUAL.1997.663872-p151-C-0,FALSE,FALSE,FALSE," no, no"
11115,https://doi.org/10.1109/VISUAL.1997.663886, Vis-10.1109-VISUAL.1997.663886-p221-C-0,FALSE,FALSE,FALSE," no, no"
11116,https://doi.org/10.1109/VISUAL.1997.663853, Vis-10.1109-VISUAL.1997.663853-p35-C-0,FALSE,FALSE,FALSE," no, no"
11117,https://doi.org/10.1109/VISUAL.1997.663882, Vis-10.1109-VISUAL.1997.663882-p197-C-0,FALSE,FALSE,Unknown," no
I don't know"
11118,https://doi.org/10.1109/VISUAL.1997.663898, Vis-10.1109-VISUAL.1997.663898-p317-C-0,FALSE,FALSE,Unknown," No, I don't know."
11119,https://doi.org/10.1109/VISUAL.1997.663921, Vis-10.1109-VISUAL.1997.663921-p459-C-0,TRUE,FALSE,FALSE," Yes, there is a slider. It is not scented."
11120,https://doi.org/10.1109/VISUAL.1997.663880, Vis-10.1109-VISUAL.1997.663880-p191-C-0,FALSE,FALSE,FALSE," no, no"
11121,https://doi.org/10.1109/VISUAL.1997.663901, Vis-10.1109-VISUAL.1997.663901-p337-C-0,FALSE,FALSE,Unknown," No, I don't know."
11122,https://doi.org/10.1109/VISUAL.1997.663874, Vis-10.1109-VISUAL.1997.663874-p159-C-0,TRUE,Unknown,Unknown," Yes, there are two sliders. I don't know."
